queryid,geneid,C_RawCounts,T_RawCounts,C_Meantpm,T_Meantpm,Regulation,RealFC,PPDE,identity,evalue,bitscore,bitscore2,querylength,Alignment_vs_Q_SeqLength,subjectid,ID,subjectlength,Alignment_vs_S_SeqLength,subjectdescription,GO,PFAM,Panther,KEGG,KEGGec,KO,KOGAnnotation,taxon1,taxon2,taxon3,taxon4,taxon5,taxon6,Taxonomy,subjectid_2,taxon6_2,bitscore_2,bitscore2_2,keywords_2,subjectdescription_2,GO_2,PFAM_2,Panther_2,KEGG_2,KEGGec_2,KO_2,KOGAnnotation_2
Salix_HiSeq_c601578_g3_i4|m.9,Salix_HiSeq_c601578_g3_i4,19,271,0.12,0.82,Treatment,14.87,1.00,60.93,2.00E-78,252,57,294,73.13,tr|G8LJK4|G8LJK4_ENTCL,G8LJK4,315,68.25,Uncharacterized protein,0,0,0,eec:EcWSU1_01686,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Enterobacter,Enterobacter cloacae complex,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae complex,tr|G8LJK4|G8LJK4_ENTCL;gi|365748898|gb|AEW73125.1|,Enterobacter cloacae complex;Enterobacter cloacae EcWSU1,252;252,57;57,"[('cloacae', 1), ('EcWSU1_01686', 1), ('Uncharacterized', 1), ('EcWSU1]', 1), ('[Enterobacter', 1)]",Uncharacterized protein;hypothetical protein EcWSU1_01686 [Enterobacter cloacae EcWSU1],0,0,0,eec:EcWSU1_01686,0,0,0
Salix_HiSeq_c483681_g1_i1|m.4,Salix_HiSeq_c483681_g1_i1,7,64,0.24,1.32,Treatment,11.06,0.99,98.33,9.00E-127,366,98,181,99.45,tr|A0A0H3MFR9|A0A0H3MFR9_ECO7I,A0A0H3MFR9,194,92.78,Uncharacterized protein,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|A0A0H3MFR9|A0A0H3MFR9_ECO7I;gi|501617466|ref|WP_012602292.1|,Escherichia coli;Escherichia coli,366;366,98;98,"[('coli]', 1), ('[Escherichia', 1), ('hypothetical', 1), ('Uncharacterized', 1)]",Uncharacterized protein;hypothetical protein [Escherichia coli],0,0,0,0,0,0,0
Salix_HiSeq_c503154_g1_i1|m.4,Salix_HiSeq_c503154_g1_i1,4,41,0.15,0.89,Treatment,12.36,0.99,100,1.00E-74,228,100,112,99.11,tr|E9XMH3|E9XMH3_ECOLX,E9XMH3,111,100.00,Uncharacterized protein,0,PF16456,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|E9XMH3|E9XMH3_ECOLX;gi|446902721|ref|WP_000979977.1|;sp|P0AB48|YMGD_SHIFL,Escherichia coli;Shigella flexneri;Shigella,228;228;224,100;100;98,"[('Uncharacterized', 2), ('YmgD', 1), ('flexneri]', 1), ('[Shigella', 1), ('hypothetical', 1)]",Uncharacterized protein;hypothetical protein [Shigella flexneri];Uncharacterized protein YmgD,0,PF16456;0;PF16456,0,0;sfl:SF1158;sfx:S1244,0,0,0
Salix_HiSeq_c550354_g3_i2|m.3,Salix_HiSeq_c550354_g3_i2,8,100,0.18,1.45,Treatment,16.49,1.00,100,0.00E+00,513,100,260,99.62,tr|A0A090J5I5|A0A090J5I5_ECOLX,A0A090J5I5,259,100.00,Uncharacterized protein,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|A0A090J5I5|A0A090J5I5_ECOLX;gi|678294174|emb|CEE03856.1|,Escherichia coli;Escherichia coli,513;513,100;100,"[('coli]', 1), ('BN1008_539', 1), ('[Escherichia', 1), ('hypothetical', 1), ('Uncharacterized', 1)]",Uncharacterized protein;hypothetical protein BN1008_539 [Escherichia coli],0,0,0,0,0,0,0
Salix_HiSeq_c563192_g1_i1|m.6,Salix_HiSeq_c563192_g1_i1,14,112,0.22,1.03,Treatment,8.57,0.98,100,7.00E-78,236,100,115,99.13,tr|B7MKE2|B7MKE2_ECO45,B7MKE2,114,100.00,Uncharacterized protein,0,PF09400,0,ecz:ECS88_2935,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|B7MKE2|B7MKE2_ECO45;sp|P0AD56|YGAC_SHIFL;gi|446203465|ref|WP_000281320.1|,Escherichia coli;Shigella;Bacteria,236;236;236,100;100;100,"[('Uncharacterized', 2), ('YgaC', 1), ('[Bacteria]', 1), ('hypothetical', 1), ('MULTISPECIES:', 1)]",Uncharacterized protein;Uncharacterized protein YgaC;MULTISPECIES: hypothetical protein [Bacteria],0,PF09400;PF09400,0,ecz:ECS88_2935;sfl:SF2699;sfx:S2885,0,0,0
Salix_HiSeq_c563406_g1_i4|m.3,Salix_HiSeq_c563406_g1_i4,5,38,0.23,0.97,Treatment,7.94,0.98,90.91,3.00E-105,311,90,177,99.44,tr|A0A0H2V4P5|A0A0H2V4P5_ECOL6,A0A0H2V4P5,183,96.17,Uncharacterized protein,GO:0016021,0,0,ecc:c0463,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|A0A0H2V4P5|A0A0H2V4P5_ECOL6;gi|26106756|gb|AAN78941.1|AE016756_124,Escherichia coli;Escherichia coli CFT073,311;311,90;90,"[('Uncharacterized', 1), ('c0463', 1), ('Hypothetical', 1), ('coli', 1), ('CFT073]', 1)]",Uncharacterized protein;Hypothetical protein c0463 [Escherichia coli CFT073],GO:0016021,0,0,ecc:c0463,0,0,0
Salix_HiSeq_c578658_g2_i1|m.1,Salix_HiSeq_c578658_g2_i1,6,47,0.29,1.31,Treatment,8.89,0.98,100,0.00E+00,597,100,297,99.66,tr|H9UPE3|H9UPE3_ECOLX,H9UPE3,296,100.00,Uncharacterized protein,GO:0005623;GO:0015035;GO:0045454;GO:0006662,PF00085,PTHR10438,elp:P12B_c0506,0,K05838,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|H9UPE3|H9UPE3_ECOLX;gi|1773174|gb|AAB40246.1|;sp|P77395|YBBN_ECOLI,Escherichia coli;Escherichia coli;Escherichia coli,597;597;572,100;100;96,"[('Uncharacterized', 2), ('coli]', 1), ('YbbN', 1), ('HI1159', 1), ('influenzae', 1)]",Uncharacterized protein;similar to H. influenzae HI1159 [Escherichia coli];Uncharacterized protein YbbN,GO:0005623;GO:0015035;GO:0045454;GO:0006662;0;GO:0005737;GO:0005829;GO:0016671;GO:0034599;GO:0061077;GO:0055114;GO:0000103,PF00085;0;PF00085,PTHR10438;0;PTHR10438,elp:P12B_c0506;0;ecj:JW5067;eco:b0492,0,K05838;0;K05838,0
Salix_HiSeq_c584332_g1_i2|m.3,Salix_HiSeq_c584332_g1_i2,10,85,0.26,1.16,Treatment,8.88,0.98,100,0.00E+00,594,100,284,99.65,tr|D8AMU4|D8AMU4_ECOLX,D8AMU4,283,100.00,Uncharacterized protein,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|D8AMU4|D8AMU4_ECOLX;gi|85675340|dbj|BAE76683.1|;sp|P76486|YFBP_ECOLI,Escherichia coli;Escherichia coli str. K-12 substr. W3110;Escherichia coli,594;594;591,100;100;99,"[('Uncharacterized', 2), ('K12', 1), ('W3110]', 1), ('substr.', 1), ('str.', 1)]",Uncharacterized protein;hypothetical protein [Escherichia coli str. K12 substr. W3110];Uncharacterized protein YfbP,0,0,0,0;ecj:JW2270;eco:b2275,0,0,0
Salix_HiSeq_c584332_g1_i2|m.5,Salix_HiSeq_c584332_g1_i2,10,85,0.26,1.16,Treatment,8.88,0.98,100,4.00E-94,280,100,138,99.28,tr|D8AMU5|D8AMU5_ECOLX,D8AMU5,158,86.71,Uncharacterized protein,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|D8AMU5|D8AMU5_ECOLX;gi|939731980|gb|ALJ95617.1|;sp|P76485|YFBO_ECOLI,Escherichia coli;Escherichia coli K-12;Escherichia coli,280;280;278,100;100;99,"[('Uncharacterized', 2), ('U068_c3893', 1), ('uncharacterized', 1), ('coli', 1), ('YfbO', 1)]",Uncharacterized protein;uncharacterized protein U068_c3893 [Escherichia coli K-12];Uncharacterized protein YfbO,0,0,0,0;ecj:JW2269;eco:b2274,0,0,0
Salix_HiSeq_c589067_g1_i4|m.6,Salix_HiSeq_c589067_g1_i4,11,82,0.18,0.80,Treatment,8.98,0.97,100,3.00E-128,370,100,181,99.45,tr|A0A0M7R4C2|A0A0M7R4C2_ECOLX,A0A0M7R4C2,180,100.00,Uncharacterized protein,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|A0A0M7R4C2|A0A0M7R4C2_ECOLX;gi|932858202|emb|CUQ95367.1|,Escherichia coli;Escherichia coli,370;370,100;100,"[('BN1843_6950', 1), ('coli]', 1), ('[Escherichia', 1), ('hypothetical', 1), ('Uncharacterized', 1)]",Uncharacterized protein;hypothetical protein BN1843_6950 [Escherichia coli],0,0,0,0,0,0,0
Salix_HiSeq_c589067_g3_i3|m.9,Salix_HiSeq_c589067_g3_i3,21,149,0.22,0.88,Treatment,7.88,0.95,97.44,9.00E-18,81,98,106,36.79,tr|D8EM78|D8EM78_ECOLX,D8EM78,39,100.00,Uncharacterized protein,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|D8EM78|D8EM78_ECOLX;gi|300530168|gb|EFK51230.1|,Escherichia coli;Escherichia coli MS 107-1,81;81,98;98,"[('107-1]', 1), ('HMPREF9345_02248', 1), ('Uncharacterized', 1), ('hypothetical', 1), ('coli', 1)]",Uncharacterized protein;hypothetical protein HMPREF9345_02248 [Escherichia coli MS 107-1],0,0,0,0,0,0,0
Salix_HiSeq_c591252_g1_i10|m.1,Salix_HiSeq_c591252_g1,3,38,0.45,6.75,Treatment,21.16,1.00,67.86,2.00E-13,70,64,337,49.85,tr|C1HUN4|C1HUN4_9ESCH,C1HUN4,56,100.00,Uncharacterized protein,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|C1HUN4|C1HUN4_9ESCH;tr|H8W450|H8W450_MARHY,,70;69,64;62,"[('Uncharacterized', 2)]",Uncharacterized protein;Uncharacterized protein,0,0,0,0,0,0,0
Salix_HiSeq_c591252_g1_i8|m.2,Salix_HiSeq_c591252_g1,15,116,2.91,17.86,Treatment,7.05,1.00,75,2.00E-17,81,74,377,44.56,tr|C1HUN4|C1HUN4_9ESCH,C1HUN4,56,100.00,Uncharacterized protein,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|C1HUN4|C1HUN4_9ESCH;tr|H8W450|H8W450_MARHY,,81;78,74;67,"[('Uncharacterized', 2)]",Uncharacterized protein;Uncharacterized protein,0,0,0,0,0,0,0
Salix_HiSeq_c591995_g2_i1|m.2,Salix_HiSeq_c591995_g2_i1,9,79,0.20,0.90,Treatment,8.93,0.99,97.18,0,695,96,355,99.72,tr|A7ZVR4|A7ZVR4_ECO24,A7ZVR4,496,71.37,Uncharacterized protein,0,0,0,ecw:EcE24377A_4969,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|A7ZVR4|A7ZVR4_ECO24;gi|157079179|gb|ABV18887.1|,Escherichia coli;Escherichia coli O139:H28 str. E24377A,695;695,96;96,"[('Uncharacterized', 1), ('E24377A]', 1), ('str.', 1), ('hypothetical', 1), ('coli', 1)]",Uncharacterized protein;hypothetical protein EcE24377A_4969 [Escherichia coli O139:H28 str. E24377A],0,0,0,ecw:EcE24377A_4969,0,0,0
Salix_HiSeq_c591995_g2_i4|m.2,Salix_HiSeq_c591995_g2_i4,8,64,0.22,0.79,Treatment,6.91,0.97,97.18,0,695,96,355,99.72,tr|A7ZVR4|A7ZVR4_ECO24,A7ZVR4,496,71.37,Uncharacterized protein,0,0,0,ecw:EcE24377A_4969,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|A7ZVR4|A7ZVR4_ECO24;gi|157079179|gb|ABV18887.1|,Escherichia coli;Escherichia coli O139:H28 str. E24377A,695;695,96;96,"[('Uncharacterized', 1), ('E24377A]', 1), ('str.', 1), ('hypothetical', 1), ('coli', 1)]",Uncharacterized protein;hypothetical protein EcE24377A_4969 [Escherichia coli O139:H28 str. E24377A],0,0,0,ecw:EcE24377A_4969,0,0,0
Salix_HiSeq_c593447_g1_i4|m.4,Salix_HiSeq_c593447_g1_i4,7,63,0.19,0.77,Treatment,8.66,0.98,96.93,5.00E-112,327,97,164,99.39,tr|Q1REE6|Q1REE6_ECOUT,Q1REE6,163,100.00,Uncharacterized protein,0,0,0,eci:UTI89_C0782,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|Q1REE6|Q1REE6_ECOUT;gi|91071387|gb|ABE06268.1|,Escherichia coli;Escherichia coli UTI89,327;327,97;97,"[('UTI89_C0782', 1), ('Uncharacterized', 1), ('UTI89]', 1), ('hypothetical', 1), ('coli', 1)]",Uncharacterized protein;hypothetical protein UTI89_C0782 [Escherichia coli UTI89],0,0,0,eci:UTI89_C0782,0,0,0
Salix_HiSeq_c595403_g10_i1|m.2,Salix_HiSeq_c595403_g10_i1,9,78,0.34,1.63,Treatment,9.90,0.99,97.89,0,561,98,286,99.65,tr|A7ZS66|A7ZS66_ECO24,A7ZS66,489,58.28,Uncharacterized protein,0,0,0,ecw:EcE24377A_3654,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|A7ZS66|A7ZS66_ECO24;gi|157079603|gb|ABV19311.1|,Escherichia coli;Escherichia coli O139:H28 str. E24377A,561;561,98;98,"[('Uncharacterized', 1), ('E24377A]', 1), ('conserved', 1), ('str.', 1), ('hypothetical', 1)]",Uncharacterized protein;conserved hypothetical protein [Escherichia coli O139:H28 str. E24377A],0,0,0,ecw:EcE24377A_3654,0,0,0
Salix_HiSeq_c596019_g1_i1|m.12,Salix_HiSeq_c596019_g1_i1,8,66,0.07,0.30,Treatment,7.38,0.98,97.99,1.00E-135,390,98,200,99.50,tr|A0A0H2V4W5|A0A0H2V4W5_ECOL6,A0A0H2V4W5,199,100.00,Uncharacterized protein,0,0,0,ecc:c0545,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|A0A0H2V4W5|A0A0H2V4W5_ECOL6;gi|26106838|gb|AAN79023.1|AE016756_206,Escherichia coli;Escherichia coli CFT073,390;390,98;98,"[('Uncharacterized', 1), ('Hypothetical', 1), ('coli', 1), ('CFT073]', 1), ('c0545', 1)]",Uncharacterized protein;Hypothetical protein c0545 [Escherichia coli CFT073],0,0,0,ecc:c0545,0,0,0
Salix_HiSeq_c596019_g1_i1|m.3,Salix_HiSeq_c596019_g1_i1,8,66,0.07,0.30,Treatment,7.38,0.98,97.46,0.00E+00,820,97,434,99.77,tr|A0A0H2V4V6|A0A0H2V4V6_ECOL6,A0A0H2V4V6,433,100.00,Uncharacterized protein,0,0,0,ecc:c0552,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|A0A0H2V4V6|A0A0H2V4V6_ECOL6;gi|26106845|gb|AAN79030.1|AE016756_213,Escherichia coli;Escherichia coli CFT073,820;820,97;97,"[('Uncharacterized', 1), ('Hypothetical', 1), ('coli', 1), ('CFT073]', 1), ('c0552', 1)]",Uncharacterized protein;Hypothetical protein c0552 [Escherichia coli CFT073],0,0,0,ecc:c0552,0,0,0
Salix_HiSeq_c596019_g1_i7|m.11,Salix_HiSeq_c596019_g1_i7,7,66,0.07,0.30,Treatment,8.75,0.99,97.99,1.00E-135,390,98,200,99.50,tr|A0A0H2V4W5|A0A0H2V4W5_ECOL6,A0A0H2V4W5,199,100.00,Uncharacterized protein,0,0,0,ecc:c0545,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|A0A0H2V4W5|A0A0H2V4W5_ECOL6;gi|26106838|gb|AAN79023.1|AE016756_206,Escherichia coli;Escherichia coli CFT073,390;390,98;98,"[('Uncharacterized', 1), ('Hypothetical', 1), ('coli', 1), ('CFT073]', 1), ('c0545', 1)]",Uncharacterized protein;Hypothetical protein c0545 [Escherichia coli CFT073],0,0,0,ecc:c0545,0,0,0
Salix_HiSeq_c596019_g1_i7|m.4,Salix_HiSeq_c596019_g1_i7,7,66,0.07,0.30,Treatment,8.75,0.99,97.46,0.00E+00,820,97,434,99.77,tr|A0A0H2V4V6|A0A0H2V4V6_ECOL6,A0A0H2V4V6,433,100.00,Uncharacterized protein,0,0,0,ecc:c0552,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|A0A0H2V4V6|A0A0H2V4V6_ECOL6;gi|26106845|gb|AAN79030.1|AE016756_213,Escherichia coli;Escherichia coli CFT073,820;820,97;97,"[('Uncharacterized', 1), ('Hypothetical', 1), ('coli', 1), ('CFT073]', 1), ('c0552', 1)]",Uncharacterized protein;Hypothetical protein c0552 [Escherichia coli CFT073],0,0,0,ecc:c0552,0,0,0
Salix_HiSeq_c596422_g2_i1|m.3,Salix_HiSeq_c596422_g2_i1,6,44,0.35,1.14,Treatment,6.39,0.95,97.53,2.00E-46,156,97,107,75.70,tr|A0A0H2V4R4|A0A0H2V4R4_ECOL6,A0A0H2V4R4,104,77.88,Uncharacterized protein,0,0,0,ecc:c0474,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|A0A0H2V4R4|A0A0H2V4R4_ECOL6;gi|26106767|gb|AAN78952.1|AE016756_135,Escherichia coli;Escherichia coli CFT073,156;156,97;97,"[('Uncharacterized', 1), ('c0474', 1), ('Hypothetical', 1), ('coli', 1), ('CFT073]', 1)]",Uncharacterized protein;Hypothetical protein c0474 [Escherichia coli CFT073],0,0,0,ecc:c0474,0,0,0
Salix_HiSeq_c597393_g2_i3|m.6,Salix_HiSeq_c597393_g2_i3,12,100,0.28,1.18,Treatment,8.28,0.98,97.62,6.00E-85,257,98,127,99.21,tr|J7R194|J7R194_ECOLX,J7R194,177,71.19,Uncharacterized protein,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|J7R194|J7R194_ECOLX;gi|412961664|emb|CCK45571.1|,Escherichia coli;Escherichia coli chi7122,257;257,98;98,"[('putative', 1), ('uncharacterized', 1), ('chi7122]', 1), ('coli', 1), ('Uncharacterized', 1)]",Uncharacterized protein;putative uncharacterized protein [Escherichia coli chi7122],0,0,0,0,0,0,0
Salix_HiSeq_c597700_g3_i2|m.2,Salix_HiSeq_c597700_g3_i2,8,58,0.23,0.83,Treatment,7.38,0.97,97.24,5.00E-125,362,98,181,100.00,tr|A0A0H2VDJ5|A0A0H2VDJ5_ECOL6,A0A0H2VDJ5,184,98.37,Uncharacterized protein,0,0,0,ecc:c5233,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|A0A0H2VDJ5|A0A0H2VDJ5_ECOL6;gi|26111473|gb|AAN83655.1|AE016771_166,Escherichia coli;Escherichia coli CFT073,362;362,98;98,"[('Uncharacterized', 1), ('c5233', 1), ('Hypothetical', 1), ('coli', 1), ('CFT073]', 1)]",Uncharacterized protein;Hypothetical protein c5233 [Escherichia coli CFT073],0,0,0,ecc:c5233,0,0,0
Salix_HiSeq_c597776_g3_i4|m.10,Salix_HiSeq_c597776_g3_i4,14,119,0.21,0.91,Treatment,8.73,0.98,96.39,9.00E-50,165,96,124,66.94,tr|H9UY97|H9UY97_ECOLX,H9UY97,114,72.81,Uncharacterized protein,0,PF15954;PF15954,0,elp:P12B_c3672,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|H9UY97|H9UY97_ECOLX;gi|299878681|gb|EFI86892.1|,Escherichia coli;Escherichia coli MS 196-1,165;165,96;96,"[('Uncharacterized', 1), ('196-1]', 1), ('hypothetical', 1), ('coli', 1), ('[Escherichia', 1)]",Uncharacterized protein;hypothetical protein HMPREF9551_04102 [Escherichia coli MS 196-1],0,PF15954;PF15954,0,elp:P12B_c3672,0,0,0
Salix_HiSeq_c597789_g5_i1|m.11,Salix_HiSeq_c597789_g5_i1,32,240,0.28,1.22,Treatment,9.01,0.95,100,2.00E-68,212,100,108,99.07,tr|A0A0H2Z6A8|A0A0H2Z6A8_ECOK1,A0A0H2Z6A8,107,100.00,Uncharacterized protein,0,0,0,ecv:APECO1_2247,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|A0A0H2Z6A8|A0A0H2Z6A8_ECOK1;gi|115515615|gb|ABJ03690.1|,Escherichia coli;Escherichia coli APEC O1,212;212,100;100,"[('Uncharacterized', 1), ('O1]', 1), ('conserved', 1), ('APEC', 1), ('hypothetical', 1)]",Uncharacterized protein;conserved hypothetical protein [Escherichia coli APEC O1],0,0,0,ecv:APECO1_2247,0,0,0
Salix_HiSeq_c597789_g5_i1|m.12,Salix_HiSeq_c597789_g5_i1,32,240,0.28,1.22,Treatment,9.01,0.95,100,6.00E-68,210,100,106,99.06,tr|A0A0H2VF31|A0A0H2VF31_ECOL6,A0A0H2VF31,105,100.00,Uncharacterized protein,0,0,0,ecc:c5225,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Escherichia,Escherichia coli,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;Escherichia coli,tr|A0A0H2VF31|A0A0H2VF31_ECOL6;gi|26111465|gb|AAN83647.1|AE016771_158,Escherichia coli;Escherichia coli CFT073,210;210,100;100,"[('Uncharacterized', 1), ('c5225', 1), ('Hypothetical', 1), ('coli', 1), ('CFT073]', 1)]",Uncharacterized protein;Hypothetical protein c5225 [Escherichia coli CFT073],0,0,0,ecc:c5225,0,0,0
